Entrez.Gene,adj.P.Val,P.Value,logFC,ID,logFC_max_min
112744,0.419567,0.138,-0.37634,8127024,0.05732828803162772
112724,0.528751,0.226,0.32586750000000003,8039306,0.049638836889103026
112714,0.704431,0.429,0.4194075,8055194,0.06388959244652062
112703,0.873036,0.703,0.0869025,8038565,0.013232681214757316
112616,0.915041,0.79,0.2573475,8078405,0.0391998613621172
112611,0.7741100000000001,0.532,0.198265,8120927,0.030198682559240082
112609,0.003118,1.0199999999999999e-05,-3.4030199999999997,8120961,0.5184409332157703
112574,0.698041,0.42100000000000004,-0.12933250000000002,8105328,0.019696862937028315
112495,0.30448600000000003,0.071,-0.28815,8121502,0.043892601345625386
112487,0.216502,0.0373,-0.590435,7978527,0.08994551607380565
112483,0.04061,0.00147,-0.7083725000000001,8012247,0.1079132142088595
112479,0.12829400000000002,0.0133,0.5467625,8000013,0.08329204031924801
112476,0.771566,0.528,0.0939,7994647,0.014298745593771959
112464,0.07914600000000001,0.00535,-2.6975675,7946142,0.4109657233069705
112401,0.711575,0.439,-0.172205,8039078,0.026228459234178048
112399,0.958462,0.888,0.0256625,7978544,0.0039028087501832955
103910,0.763488,0.514,-0.2683,8019930,0.0408684673086921
96764,0.045323,0.00182,0.8636375,8146482,0.13156773165190466
96610,0.285181,0.063,0.50543,8071649,0.07699506197760847
96597,0.550673,0.249,-0.2822975,8013049,0.04300097694002578
96459,0.7133970000000001,0.442,0.21889250000000002,8113914,0.033341268193841665
94274,0.091223,0.0069299999999999995,-0.770915,8036473,0.11744152166502575
94241,0.347747,0.093,0.23019250000000002,8151890,0.03506281552972812
94240,0.8843780000000001,0.727,-0.36659250000000004,7971296,0.05584326301777346
94239,0.47107299999999996,0.17600000000000002,0.43393999999999994,8139421,0.06610360896499583
94236,0.5873659999999999,0.28600000000000003,-0.2276325,7903401,0.03467280126602287
94235,0.9057719999999999,0.7709999999999999,-0.06559,8037785,0.009985736294750231
94234,0.027447000000000003,0.0007030000000000001,-0.7778925,8116579,0.11850453905760519
94233,0.711902,0.439,-0.1440275,7928823,0.021935636220289503
94163,0.2525,0.0505,0.798625,7901052,0.12166312137099156
94162,0.131987,0.0141,0.47303500000000004,7901050,0.07205970569919769
94161,0.725847,0.45899999999999996,0.1290975,7901048,0.01966106084641475
94160,0.9814309999999999,0.946,0.00804,8001235,0.0012180328274701063
94137,0.900496,0.759,0.043795,8149283,0.006665282826994014
94134,0.103799,0.00889,0.7408925000000001,7932885,0.11286761415249026
94122,0.575727,0.275,1.2647575,8166747,0.19267809159622096
94121,0.936675,0.835,0.1338375,8173955,0.020383196631556497
94120,0.364666,0.10300000000000001,0.62073,8123080,0.09456093877652069
94107,0.830391,0.629,-0.066465,8165486,0.010119041951290111
94104,0.048572000000000004,0.00214,0.791205,8070046,0.12053268940353337
94103,0.702836,0.42700000000000005,-0.1383075,8014916,0.021064198099823087
94101,0.31414200000000003,0.0759,0.3876275,8057700,0.059047931000992177
94097,0.968924,0.9129999999999999,0.0556375,8052979,0.008469479669935194
94086,0.583359,0.282,0.24948249999999997,8007208,0.03800163394647587
94081,0.11291,0.0103,0.79714,8110090,0.12143688262817814
94059,0.573637,0.273,-0.22776999999999997,8039269,0.03469374929776484
94056,0.8627540000000001,0.685,0.104795,8166219,0.01595859145434567
94039,0.25508000000000003,0.0514,0.5150075,8027233,0.07845418760676355
94033,0.9991469999999999,0.997,-0.0006025000000000001,8107576,8.493474688112374e-05
94032,0.780604,0.542,0.10098,8092468,0.01537737879183179
94031,0.136403,0.015,-0.4177075,8094056,0.06363059859952885
94030,0.35485,0.0972,0.623775,8038584,0.09502484246127947
94026,0.900429,0.759,-0.0868125,8124495,0.013218969775798929
94025,0.478288,0.182,-0.24751750000000003,8033674,0.03770226752921775
94015,0.16809100000000002,0.0227,0.6168075,8009568,0.09396334856191763
94005,0.844669,0.652,-0.070645,8013641,0.01075586211624634
93986,0.028576,0.000767,-0.8768375,8135544,0.13357874269913486
93979,0.28321,0.062,-0.28101,8136217,0.04280482718825995
93978,0.527395,0.225,-0.2691225,7953737,0.040993774625839585
93974,0.342983,0.0903,-0.22251500000000002,7899424,0.03389315361191677
93973,0.522827,0.221,-0.5984,8088151,0.09115897842162295
93953,0.336908,0.0868,-0.3772525,8168345,0.05746730678773359
93664,0.915423,0.7909999999999999,0.10146000000000001,8142585,0.015450506466276527
93663,0.021362,0.000433,-0.9431174999999999,8129458,0.14367645574537857
93661,0.7409899999999999,0.48200000000000004,-0.09391000000000001,7954240,0.014300269086989559
93650,0.9344680000000001,0.83,-0.03355,8030736,0.005104464025564216
93649,0.552357,0.251,1.06585,8005048,0.16237466887827098
93643,0.8935549999999999,0.746,-0.0682475,8119829,0.01039060461732707
93627,0.018022,0.000306,-0.9099925,8102171,0.1386298844620831
93624,0.29681599999999997,0.0678,-0.2848475,8093993,0.043389467710513434
93622,0.6063069999999999,0.309,-0.5914475,8093943,0.0900997697620875
93621,0.15138900000000002,0.0183,-0.374475,8093936,0.05704415654654557
93611,0.636152,0.344,0.126635,7897714,0.01928590064158108
93594,0.004461,1.88e-05,1.7954,8148158,0.2735211165681792
93589,0.8605780000000001,0.68,0.07409500000000001,7960283,0.01128146727631787
93587,0.024302,0.000566,0.9446125,8101916,0.14390421798140957
93550,0.188551,0.0285,0.8278049999999999,7933237,0.12610867457994435
93517,0.447096,0.157,1.4411100000000001,8003060,0.21954527536187726
93492,0.8110729999999999,0.594,0.43166499999999997,7970404,0.06575701425799214
93487,0.8752489999999999,0.708,0.2225775,7974455,0.033902675444526756
93474,0.056174,0.00283,1.28369,7925672,0.19556244513043958
93463,0.8478020000000001,0.6579999999999999,0.0869475,8059902,0.01323953693423651
93436,0.8450780000000001,0.653,0.27274499999999996,8027117,0.04154566004391468
93432,0.319628,0.0783,0.44181000000000004,8136709,0.06730259812724597
93426,0.3654,0.10400000000000001,0.7127325,7937230,0.1085774572517325
93408,0.594372,0.294,0.314075,8141737,0.04784225751224983
93380,0.623257,0.32799999999999996,-0.14547000000000002,8175360,0.022155400116928108
93377,0.910897,0.78,-0.04374,7935288,0.006656903614297222
93349,0.31342,0.0755,0.4453925,8048926,0.06784838957245068
93343,0.9991469999999999,0.998,0.000915,8026751,0.00013254390993108097
93323,0.524239,0.222,0.2573375,8035236,0.0391983378688996
93273,0.642944,0.35200000000000004,0.35620250000000003,7923772,0.054260353564688474
93233,0.981535,0.9470000000000001,-0.014272499999999999,8038048,0.002167549975338453
93210,0.376759,0.111,0.3110575,8014871,0.04738254343383945
93190,0.797205,0.5710000000000001,-0.0834675,7897966,0.012709361294512186
93185,0.52723,0.225,-0.24065999999999999,7921538,0.03665753205524948
93183,0.357996,0.0989,0.3262075,7921526,0.049690635658501375
93166,0.9132530000000001,0.785,-0.0465575,8107646,0.007086147828355637
93164,0.3051,0.0715,-0.3911475,7954071,0.059584200613586887
93145,0.104067,0.00894,0.478685,8033818,0.07292047936714093
93134,0.544533,0.242,-0.15525999999999998,8033795,0.023646899976957163
93129,0.359239,0.0995,-0.375875,7994981,0.05725744559700938
93109,0.954377,0.878,0.0443925,8092888,0.006756311546745533
93107,0.746111,0.49,-0.13432249999999998,8003149,0.02045708605261003
93100,0.887181,0.732,0.0543625,8153430,0.008275234284691369
93099,0.6455069999999999,0.35600000000000004,0.47784750000000004,8036079,0.07279288681016703
93082,0.8466670000000001,0.6559999999999999,-0.062047500000000005,8053944,0.009446038822415919
93081,0.8834770000000001,0.725,-0.05776,7972674,0.008792841105370503
93058,0.747506,0.49200000000000005,-0.2259875,7956242,0.03442218663172789
93035,0.9313629999999999,0.823,-0.0319,8147891,0.004853087644660441
93010,0.6407079999999999,0.35,0.17965,8049075,0.02736269993468023
92999,0.179501,0.0259,-0.5724975,8079099,0.08721275011473809
92979,0.084517,0.00602,1.0200775,7956623,0.15540125954801765
92960,0.825714,0.62,-0.089055,8033385,0.013560613129845422
92949,0.09425,0.007409999999999999,-2.61557,8154491,0.39847345979596616
92935,0.064233,0.00358,0.6172225,8047243,0.09402657353044797
92922,0.034555,0.00112,0.66081,8001576,0.100667099592656
92912,0.933449,0.828,0.03651,7985044,0.005555418017973411
92906,0.6153489999999999,0.319,0.26887,8051605,0.04095530642209522
92856,0.171677,0.0236,0.44997,8045171,0.06854576859280644
92840,0.493911,0.195,0.3301375,8024323,0.050289368493017635
92822,0.989067,0.9690000000000001,-0.0058075,7998002,0.0008779129666412116
92815,0.984095,0.955,-0.0441225,7924888,0.006715177229870369
92806,0.20614899999999997,0.034,1.210565,8003553,0.18442190097674957
92799,0.22509200000000001,0.0404,0.2953425,8028851,0.044988373842383196
92797,0.099463,0.00817,1.222515,7956894,0.18624247537177996
92749,0.93558,0.8320000000000001,-0.0313875,8040672,0.0047750086172585115
92747,0.731701,0.46799999999999997,-0.11655,8061894,0.01774945773163286
92745,0.000886,7.990000000000001e-08,-4.027695,8172425,0.6136097457861129
92737,0.7658560000000001,0.518,1.3369975,8059580,0.2036838066001535
92736,0.892446,0.7440000000000001,-0.0641675,8009705,0.009769019384546827
92714,0.233021,0.0431,-0.3411675,8159692,0.05196978151202893
92691,0.40886999999999996,0.131,-0.2571075,8048141,0.03916329752489483
92689,0.05430599999999999,0.00264,-1.17061,8094609,0.17833478382583423
92675,0.02398,0.0005549999999999999,-0.7557225000000001,8061211,0.11512695459418903
92610,0.50616,0.20600000000000002,0.849025,8102362,0.12934152718768865
